,PLAYER_ID,PLAYER_NAME,STARTER_GAMES,BENCH_GAMES,TOTAL_GAMES,PERCENT_STARTS,STARTER
352,202389,Timofey Mozgov,80.0,1.0,81.0,0.9876543209876543,YES
353,202699,Tobias Harris,63.0,5.0,68.0,0.9264705882352942,YES
354,2754,Tony Allen,41.0,22.0,63.0,0.6507936507936508,IN_BETWEEN
355,2225,Tony Parker,68.0,0.0,68.0,1.0,YES
356,203503,Tony Snell,22.0,50.0,72.0,0.3055555555555556,IN_BETWEEN
357,203100,Tony Wroten,15.0,15.0,30.0,0.5,IN_BETWEEN
358,204037,Travis Wear,1.0,50.0,51.0,0.0196078431372549,NO
359,2772,Trevor Ariza,82.0,0.0,82.0,1.0,YES
360,202344,Trevor Booker,5.0,74.0,79.0,0.06329113924050633,NO
361,203504,Trey Burke,43.0,33.0,76.0,0.5657894736842105,IN_BETWEEN
362,202684,Tristan Thompson,15.0,67.0,82.0,0.18292682926829268,NO
363,201951,Ty Lawson,75.0,0.0,75.0,1.0,YES
364,203898,Tyler Ennis,1.0,32.0,33.0,0.030303030303030304,NO
365,201946,Tyler Hansbrough,8.0,66.0,74.0,0.10810810810810811,NO
366,204020,Tyler Johnson,2.0,30.0,32.0,0.0625,NO
367,203092,Tyler Zeller,59.0,23.0,82.0,0.7195121951219512,IN_BETWEEN
368,201936,Tyreke Evans,76.0,3.0,79.0,0.9620253164556962,YES
369,2199,Tyson Chandler,75.0,0.0,75.0,1.0,YES
370,2617,Udonis Haslem,25.0,37.0,62.0,0.4032258064516129,IN_BETWEEN
371,203505,Vander Blue,1.0,1.0,2.0,0.5,IN_BETWEEN
372,203506,Victor Oladipo,71.0,1.0,72.0,0.9861111111111112,YES
373,1713,Vince Carter,1.0,65.0,66.0,0.015151515151515152,NO
374,201961,Wayne Ellington,36.0,29.0,65.0,0.5538461538461539,IN_BETWEEN
375,202325,Wesley Johnson,59.0,17.0,76.0,0.7763157894736842,IN_BETWEEN
376,202083,Wesley Matthews,60.0,0.0,60.0,1.0,YES
377,2584,Willie Green,2.0,50.0,52.0,0.038461538461538464,NO
378,201163,Wilson Chandler,75.0,3.0,78.0,0.9615384615384616,YES
379,203897,Zach LaVine,40.0,37.0,77.0,0.5194805194805194,IN_BETWEEN
380,2216,Zach Randolph,71.0,0.0,71.0,1.0,YES
381,2585,Zaza Pachulia,45.0,28.0,73.0,0.6164383561643836,IN_BETWEEN
382,204054,Zoran Dragic,1.0,15.0,16.0,0.0625,NO
383,201985,AJ Price,0.0,26.0,26.0,0.0,NO
384,203945,Alex Kirk,0.0,5.0,5.0,0.0,NO
385,203958,Andre Dawkins,0.0,4.0,4.0,0.0,NO
386,2738,Andre Iguodala,0.0,77.0,77.0,0.0,NO
387,1889,Andre Miller,0.0,81.0,81.0,0.0,NO
388,1905,Andrei Kirilenko,0.0,7.0,7.0,0.0,NO
389,201627,Anthony Morrow,0.0,74.0,74.0,0.0,NO
390,2732,Ben Gordon,0.0,56.0,56.0,0.0,NO
391,201575,Brandon Rush,0.0,33.0,33.0,0.0,NO
392,203998,Bruno Caboclo,0.0,8.0,8.0,0.0,NO
393,203955,Bryce Cotton,0.0,15.0,15.0,0.0,NO
394,203912,CJ Wilcox,0.0,21.0,21.0,0.0,NO
395,201858,Cartier Martin,0.0,23.0,23.0,0.0,NO
396,201604,Chris Douglas-Roberts,0.0,12.0,12.0,0.0,NO
397,101236,Chuck Hayes,0.0,29.0,29.0,0.0,NO
398,203991,Clint Capela,0.0,12.0,12.0,0.0,NO
399,2563,Dahntay Jones,0.0,33.0,33.0,0.0,NO
400,202721,Darius Morris,0.0,38.0,38.0,0.0,NO
401,204065,David Stockton,0.0,3.0,3.0,0.0,NO
402,204033,David Wear,0.0,2.0,2.0,0.0,NO
403,201971,DeJuan Blair,0.0,29.0,29.0,0.0,NO
404,203926,Doug McDermott,0.0,36.0,36.0,0.0,NO
405,204079,Drew Gordon,0.0,9.0,9.0,0.0,NO
406,202779,Dwight Buycks,0.0,6.0,6.0,0.0,NO
407,203939,Dwight Powell,0.0,29.0,29.0,0.0,NO
408,202734,E'Twaun Moore,0.0,56.0,56.0,0.0,NO
409,201947,Earl Clark,0.0,10.0,10.0,0.0,NO
410,202327,Ekpe Udoh,0.0,33.0,33.0,0.0,NO
411,202343,Elliot Williams,0.0,13.0,13.0,0.0,NO
412,203961,Eric Moreland,0.0,3.0,3.0,0.0,NO
413,101128,Francisco Garcia,0.0,14.0,14.0,0.0,NO
414,203539,Gal Mekel,0.0,4.0,4.0,0.0,NO
415,2222,Gerald Wallace,0.0,32.0,32.0,0.0,NO
416,201175,Glen Davis,0.0,74.0,74.0,0.0,NO
417,203318,Glen Rice,0.0,5.0,5.0,0.0,NO
418,203511,Grant Jerrett,0.0,8.0,8.0,0.0,NO
419,201880,Greg Stiemsma,0.0,17.0,17.0,0.0,NO
420,203546,Ian Clark,0.0,30.0,30.0,0.0,NO
421,201580,JaVale McGee,0.0,23.0,23.0,0.0,NO
422,204022,Jack Cooley,0.0,16.0,16.0,0.0,NO
423,203479,Jamaal Franklin,0.0,3.0,3.0,0.0,NO
424,203949,James Michael McAdoo,0.0,15.0,15.0,0.0,NO
425,203923,James Young,0.0,31.0,31.0,0.0,NO
426,2457,Jannero Pargo,0.0,9.0,9.0,0.0,NO
427,203099,Jared Cunningham,0.0,19.0,19.0,0.0,NO
428,101131,Jason Maxiell,0.0,61.0,61.0,0.0,NO
429,202399,Jeff Adrien,0.0,17.0,17.0,0.0,NO
430,201965,Jeff Ayres,0.0,51.0,51.0,0.0,NO
431,203481,Jeff Withey,0.0,37.0,37.0,0.0,NO
432,202077,Jerel McNeal,0.0,6.0,6.0,0.0,NO
433,202379,Jeremy Evans,0.0,38.0,38.0,0.0,NO
434,202366,Jerome Jordan,0.0,44.0,44.0,0.0,NO
435,203968,Jerrelle Benimon,0.0,2.0,2.0,0.0,NO
436,202690,Jimmer Fredette,0.0,50.0,50.0,0.0,NO
437,201975,Jodie Meeks,0.0,60.0,60.0,0.0,NO
438,201202,Joel Anthony,0.0,49.0,49.0,0.0,NO
439,101249,John Lucas III,0.0,21.0,21.0,0.0,NO
440,2422,John Salmons,0.0,21.0,21.0,0.0,NO
441,201973,Jonas Jerebko,0.0,75.0,75.0,0.0,NO
442,203919,Jordan Adams,0.0,30.0,30.0,0.0,NO
443,200770,Jordan Farmar,0.0,36.0,36.0,0.0,NO
444,203944,Julius Randle,0.0,1.0,1.0,0.0,NO
445,203564,Kalin Lucas,0.0,1.0,1.0,0.0,NO
446,2030,Kenyon Martin,0.0,11.0,11.0,0.0,NO
447,202338,Kevin Seraphin,0.0,79.0,79.0,0.0,NO
448,202730,Lavoy Allen,0.0,63.0,63.0,0.0,NO
449,201991,Lester Hudson,0.0,5.0,5.0,0.0,NO
450,101150,Lou Williams,0.0,80.0,80.0,0.0,NO
451,203512,Lucas Nogueira,0.0,6.0,6.0,0.0,NO
452,2557,Luke Ridnour,0.0,47.0,47.0,0.0,NO
453,202723,Malcolm Lee,0.0,1.0,1.0,0.0,NO
454,202952,Malcolm Thomas,0.0,17.0,17.0,0.0,NO
455,1938,Manu Ginobili,0.0,70.0,70.0,0.0,NO
456,201977,Marcus Thornton,0.0,48.0,48.0,0.0,NO
457,101110,Martell Webster,0.0,32.0,32.0,0.0,NO
458,203118,Mike Scott,0.0,68.0,68.0,0.0,NO
459,203545,Miroslav Raduljica,0.0,5.0,5.0,0.0,NO
460,203489,Nate Wolters,0.0,21.0,21.0,0.0,NO
461,1737,Nazr Mohammed,0.0,23.0,23.0,0.0,NO
462,201979,Nick Calathes,0.0,58.0,58.0,0.0,NO
463,203910,Nick Johnson,0.0,28.0,28.0,0.0,NO
464,201156,Nick Young,0.0,42.0,42.0,0.0,NO
465,203943,Noah Vonleh,0.0,25.0,25.0,0.0,NO
466,203136,Ognjen Kuzmic,0.0,16.0,16.0,0.0,NO
467,201988,Patty Mills,0.0,51.0,51.0,0.0,NO
468,202331,Paul George,0.0,6.0,6.0,0.0,NO
469,203515,Phil Pressey,0.0,50.0,50.0,0.0,NO
470,203113,Quincy Miller,0.0,10.0,10.0,0.0,NO
471,202130,Reggie Williams,0.0,20.0,20.0,0.0,NO
472,203495,Ricky Ledo,0.0,17.0,17.0,0.0,NO
473,101142,Ronny Turiaf,0.0,2.0,2.0,0.0,NO
474,203893,Russ Smith,0.0,12.0,12.0,0.0,NO
475,203930,Sean Kilpatrick,0.0,4.0,4.0,0.0,NO
476,203552,Seth Curry,0.0,2.0,2.0,0.0,NO
477,101183,Shavlik Randolph,0.0,21.0,21.0,0.0,NO
478,203963,Shayne Whittington,0.0,20.0,20.0,0.0,NO
479,202714,Shelvin Mack,0.0,55.0,55.0,0.0,NO
480,204021,Sim Bhullar,0.0,3.0,3.0,0.0,NO
481,2581,Steve Blake,0.0,81.0,81.0,0.0,NO
482,200779,Steve Novak,0.0,35.0,35.0,0.0,NO
483,201962,Toney Douglas,0.0,12.0,12.0,0.0,NO
484,203315,Toure' Murry,0.0,5.0,5.0,0.0,NO
485,203584,Troy Daniels,0.0,47.0,47.0,0.0,NO
486,200748,Tyrus Thomas,0.0,2.0,2.0,0.0,NO
487,201964,Victor Claver,0.0,10.0,10.0,0.0,NO
488,203115,Will Barton,0.0,58.0,58.0,0.0,NO
489,101198,Will Bynum,0.0,7.0,7.0,0.0,NO
490,203805,Will Cherry,0.0,8.0,8.0,0.0,NO
491,202333,Xavier Henry,0.0,9.0,9.0,0.0,NO
