,PLAYER_ID,C,G,F,checker
357,202693,0.0,0.0,1.0,1.0
358,1627737,0.0,0.0,1.0,1.0
359,203104,0.0,1.0,0.0,1.0
360,201578,1.0,0.0,0.0,1.0
361,1627850,1.0,0.0,0.0,1.0
362,101107,0.0,0.0,1.0,1.0
363,203486,1.0,0.0,0.0,1.0
364,1627856,1.0,0.0,0.0,1.0
365,1628475,0.0,1.0,0.0,1.0
366,203521,0.0,1.0,0.0,1.0
367,203090,0.0,0.0,1.0,1.0
368,1628467,0.0,0.0,1.0,1.0
369,203086,1.0,0.0,0.0,1.0
370,201563,0.0,0.0,1.0,1.0
371,203487,0.0,1.0,0.0,1.0
372,203077,0.0,0.0,1.0,1.0
373,201144,0.0,1.0,0.0,1.0
374,1628455,0.0,1.0,0.0,1.0
375,203488,1.0,0.0,0.0,1.0
376,203118,0.0,0.0,1.0,1.0
377,203101,1.0,0.0,0.0,1.0
378,1628462,0.0,1.0,0.0,1.0
379,1628495,0.0,1.0,0.0,1.0
380,1627851,0.0,0.0,1.0,1.0
381,203141,0.0,0.0,1.0,1.0
382,1628420,0.0,1.0,0.0,1.0
383,1626149,1.0,0.0,0.0,1.0
384,1627988,0.0,0.0,1.0,1.0
385,1626167,1.0,0.0,0.0,1.0
386,203489,0.0,1.0,0.0,1.0
387,1628513,0.0,1.0,0.0,1.0
388,202357,0.0,0.0,1.0,1.0
389,2403,1.0,0.0,0.0,1.0
390,203457,1.0,0.0,0.0,1.0
391,2555,1.0,0.0,0.0,1.0
392,201156,0.0,1.0,0.0,1.0
393,201587,0.0,1.0,0.0,1.0
394,1627852,0.0,0.0,1.0,1.0
395,1628502,0.0,0.0,1.0,1.0
396,203917,0.0,1.0,0.0,1.0
397,203999,1.0,0.0,0.0,1.0
398,202703,0.0,0.0,1.0,1.0
399,202696,1.0,0.0,0.0,1.0
400,203943,0.0,0.0,1.0,1.0
401,1626181,0.0,1.0,0.0,1.0
402,1628384,0.0,0.0,1.0,1.0
403,1627855,0.0,0.0,1.0,1.0
404,204179,0.0,0.0,1.0,1.0
405,201600,1.0,0.0,0.0,1.0
406,201956,0.0,0.0,1.0,1.0
407,203490,0.0,0.0,1.0,1.0
408,1628408,0.0,1.0,0.0,1.0
409,200782,0.0,0.0,1.0,1.0
410,1627783,0.0,0.0,1.0,1.0
411,1626192,0.0,1.0,0.0,1.0
412,201976,0.0,1.0,0.0,1.0
413,1627775,0.0,1.0,0.0,1.0
414,202335,0.0,0.0,1.0,1.0
415,201988,0.0,1.0,0.0,1.0
416,2200,1.0,0.0,0.0,1.0
417,202331,0.0,0.0,1.0,1.0
418,200794,0.0,0.0,1.0,1.0
419,1627835,0.0,0.0,1.0,1.0
420,203112,0.0,0.0,1.0,1.0
421,202347,0.0,1.0,0.0,1.0
422,1626188,0.0,1.0,0.0,1.0
423,1626154,0.0,1.0,0.0,1.0
424,200765,0.0,1.0,0.0,1.0
425,201196,0.0,1.0,0.0,1.0
426,1626173,0.0,1.0,0.0,1.0
427,203526,0.0,1.0,0.0,1.0
428,101109,0.0,1.0,0.0,1.0
429,203493,0.0,1.0,0.0,1.0
430,203687,0.0,1.0,0.0,1.0
431,202704,0.0,1.0,0.0,1.0
432,2210,0.0,0.0,1.0,1.0
433,1626158,1.0,0.0,0.0,1.0
434,201937,0.0,1.0,0.0,1.0
435,203496,0.0,0.0,1.0,1.0
436,201577,1.0,0.0,0.0,1.0
437,203918,0.0,1.0,0.0,1.0
438,203585,0.0,1.0,0.0,1.0
439,1628681,0.0,1.0,0.0,1.0
440,1627758,0.0,1.0,0.0,1.0
441,1626178,0.0,0.0,1.0,1.0
442,1626220,0.0,0.0,1.0,1.0
443,200752,0.0,0.0,1.0,1.0
444,203497,1.0,0.0,0.0,1.0
445,201566,0.0,1.0,0.0,1.0
446,201583,0.0,0.0,1.0,1.0
447,1627853,0.0,1.0,0.0,1.0
448,1626257,1.0,0.0,0.0,1.0
449,1626155,0.0,0.0,1.0,1.0
450,203816,0.0,1.0,0.0,1.0
451,203930,0.0,1.0,0.0,1.0
452,1628400,0.0,0.0,1.0,1.0
453,201586,1.0,0.0,0.0,1.0
454,203498,0.0,1.0,0.0,1.0
455,203894,0.0,1.0,0.0,1.0
456,203499,0.0,1.0,0.0,1.0
457,1627885,0.0,1.0,0.0,1.0
458,2733,0.0,1.0,0.0,1.0
459,202714,0.0,1.0,0.0,1.0
460,1628414,0.0,1.0,0.0,1.0
461,1627746,1.0,0.0,0.0,1.0
462,203524,0.0,0.0,1.0,1.0
463,203915,0.0,1.0,0.0,1.0
464,1626169,0.0,0.0,1.0,1.0
465,201939,0.0,1.0,0.0,1.0
466,1628425,0.0,1.0,0.0,1.0
467,203500,1.0,0.0,0.0,1.0
468,204456,0.0,1.0,0.0,1.0
469,1628388,0.0,0.0,1.0,1.0
470,203933,0.0,0.0,1.0,1.0
471,201959,0.0,0.0,1.0,1.0
472,204028,1.0,0.0,0.0,1.0
473,1627752,0.0,0.0,1.0,1.0
474,1628390,0.0,1.0,0.0,1.0
475,203082,0.0,1.0,0.0,1.0
476,1626179,0.0,1.0,0.0,1.0
477,200757,0.0,0.0,1.0,1.0
478,201152,0.0,0.0,1.0,1.0
479,1628418,1.0,0.0,0.0,1.0
480,1627748,1.0,0.0,0.0,1.0
481,204025,0.0,1.0,0.0,1.0
482,203501,0.0,1.0,0.0,1.0
483,1627817,0.0,1.0,0.0,1.0
484,202389,1.0,0.0,0.0,1.0
485,1627789,0.0,1.0,0.0,1.0
486,202699,0.0,0.0,1.0,1.0
487,203107,0.0,1.0,0.0,1.0
488,2754,0.0,1.0,0.0,1.0
489,1628396,1.0,0.0,0.0,1.0
490,2225,0.0,1.0,0.0,1.0
491,203503,0.0,1.0,0.0,1.0
492,1628470,0.0,1.0,0.0,1.0
493,204037,0.0,0.0,1.0,1.0
494,1626203,0.0,1.0,0.0,1.0
495,2772,0.0,1.0,0.0,1.0
496,202344,0.0,0.0,1.0,1.0
497,203504,0.0,1.0,0.0,1.0
498,1626168,0.0,0.0,1.0,1.0
499,203590,0.0,1.0,0.0,1.0
500,202684,1.0,0.0,0.0,1.0
501,203584,0.0,1.0,0.0,1.0
502,1627786,0.0,0.0,1.0,1.0
503,1628463,0.0,0.0,1.0,1.0
504,1628416,0.0,1.0,0.0,1.0
505,203898,0.0,1.0,0.0,1.0
506,204020,0.0,1.0,0.0,1.0
507,1628399,0.0,0.0,1.0,1.0
508,1627755,0.0,1.0,0.0,1.0
509,203092,1.0,0.0,0.0,1.0
510,201936,0.0,1.0,0.0,1.0
511,1627820,0.0,1.0,0.0,1.0
512,2199,1.0,0.0,0.0,1.0
513,1626145,0.0,1.0,0.0,1.0
514,2617,0.0,0.0,1.0,1.0
515,203505,0.0,1.0,0.0,1.0
516,203506,0.0,1.0,0.0,1.0
517,1713,0.0,1.0,0.0,1.0
518,1626205,0.0,0.0,1.0,1.0
519,1627735,0.0,1.0,0.0,1.0
520,1627215,0.0,1.0,0.0,1.0
521,201961,0.0,1.0,0.0,1.0
522,1627782,0.0,1.0,0.0,1.0
523,1628411,0.0,0.0,1.0,1.0
524,202325,0.0,1.0,0.0,1.0
525,202083,0.0,1.0,0.0,1.0
526,203115,0.0,1.0,0.0,1.0
527,1626161,1.0,0.0,0.0,1.0
528,203186,1.0,0.0,0.0,1.0
529,1626195,1.0,0.0,0.0,1.0
530,201163,0.0,0.0,1.0,1.0
531,204098,0.0,1.0,0.0,1.0
532,1628504,0.0,1.0,0.0,1.0
533,202918,0.0,1.0,0.0,1.0
534,1627812,0.0,1.0,0.0,1.0
535,1628380,1.0,0.0,0.0,1.0
536,203897,0.0,1.0,0.0,1.0
537,2216,0.0,0.0,1.0,1.0
538,2585,1.0,0.0,0.0,1.0
539,1627753,1.0,0.0,0.0,1.0
