,PLAYER_ID,C,G,F,checker
362,1626192,0.0,1.0,0.0,1.0
363,201976,0.0,1.0,0.0,1.0
364,202335,0.0,0.0,1.0,1.0
365,201988,0.0,1.0,0.0,1.0
366,2200,1.0,0.0,0.0,1.0
367,202331,0.0,0.0,1.0,1.0
368,200794,0.0,0.0,1.0,1.0
369,1718,0.0,0.0,1.0,1.0
370,203515,0.0,1.0,0.0,1.0
371,203112,0.0,0.0,1.0,1.0
372,1626154,0.0,1.0,0.0,1.0
373,200765,0.0,1.0,0.0,1.0
374,1626176,0.0,0.0,1.0,1.0
375,201196,0.0,1.0,0.0,1.0
376,200751,0.0,1.0,0.0,1.0
377,1626173,0.0,1.0,0.0,1.0
378,2446,0.0,0.0,1.0,1.0
379,203526,0.0,1.0,0.0,1.0
380,203492,0.0,1.0,0.0,1.0
381,101109,0.0,1.0,0.0,1.0
382,203493,0.0,0.0,1.0,1.0
383,202704,0.0,1.0,0.0,1.0
384,2210,0.0,0.0,1.0,1.0
385,1626158,0.0,0.0,1.0,1.0
386,201937,0.0,1.0,0.0,1.0
387,203496,0.0,0.0,1.0,1.0
388,203135,1.0,0.0,0.0,1.0
389,201577,1.0,0.0,0.0,1.0
390,203918,0.0,1.0,0.0,1.0
391,201155,0.0,1.0,0.0,1.0
392,1626178,0.0,1.0,0.0,1.0
393,101179,0.0,1.0,0.0,1.0
394,201579,1.0,0.0,0.0,1.0
395,200752,0.0,0.0,1.0,1.0
396,203497,1.0,0.0,0.0,1.0
397,203893,0.0,1.0,0.0,1.0
398,201566,0.0,1.0,0.0,1.0
399,201583,0.0,0.0,1.0,1.0
400,200797,1.0,0.0,0.0,1.0
401,203527,0.0,0.0,1.0,1.0
402,1626257,1.0,0.0,0.0,1.0
403,1626155,0.0,0.0,1.0,1.0
404,201619,1.0,0.0,0.0,1.0
405,2756,0.0,1.0,0.0,1.0
406,203930,0.0,1.0,0.0,1.0
407,201586,0.0,0.0,1.0,1.0
408,203508,0.0,1.0,0.0,1.0
409,203552,0.0,1.0,0.0,1.0
410,203498,0.0,0.0,1.0,1.0
411,203894,0.0,1.0,0.0,1.0
412,203499,0.0,1.0,0.0,1.0
413,2733,0.0,1.0,0.0,1.0
414,203963,1.0,0.0,0.0,1.0
415,202714,0.0,1.0,0.0,1.0
416,203524,0.0,0.0,1.0,1.0
417,201603,0.0,1.0,0.0,1.0
418,203915,0.0,1.0,0.0,1.0
419,201150,1.0,0.0,0.0,1.0
420,1626169,0.0,0.0,1.0,1.0
421,201939,0.0,1.0,0.0,1.0
422,2581,0.0,1.0,0.0,1.0
423,200779,0.0,0.0,1.0,1.0
424,203500,1.0,0.0,0.0,1.0
425,204456,0.0,1.0,0.0,1.0
426,203933,0.0,0.0,1.0,1.0
427,201959,0.0,0.0,1.0,1.0
428,204028,1.0,0.0,0.0,1.0
429,2419,0.0,0.0,1.0,1.0
430,203093,0.0,0.0,1.0,1.0
431,203082,0.0,1.0,0.0,1.0
432,1626179,0.0,1.0,0.0,1.0
433,200757,0.0,0.0,1.0,1.0
434,201152,0.0,0.0,1.0,1.0
435,203648,0.0,0.0,1.0,1.0
436,203080,0.0,0.0,1.0,1.0
437,201168,1.0,0.0,0.0,1.0
438,202353,1.0,0.0,0.0,1.0
439,1495,1.0,0.0,0.0,1.0
440,204025,0.0,1.0,0.0,1.0
441,203501,0.0,1.0,0.0,1.0
442,202389,1.0,0.0,0.0,1.0
443,202699,0.0,0.0,1.0,1.0
444,201962,0.0,1.0,0.0,1.0
445,2754,0.0,1.0,0.0,1.0
446,2225,0.0,1.0,0.0,1.0
447,203503,0.0,0.0,1.0,1.0
448,203100,0.0,1.0,0.0,1.0
449,2772,0.0,0.0,1.0,1.0
450,202344,0.0,0.0,1.0,1.0
451,203504,0.0,1.0,0.0,1.0
452,1626168,0.0,0.0,1.0,1.0
453,202684,1.0,0.0,0.0,1.0
454,203584,0.0,1.0,0.0,1.0
455,201951,0.0,1.0,0.0,1.0
456,203898,0.0,1.0,0.0,1.0
457,201946,0.0,0.0,1.0,1.0
458,204020,0.0,1.0,0.0,1.0
459,203092,1.0,0.0,0.0,1.0
460,201936,0.0,1.0,0.0,1.0
461,2199,1.0,0.0,0.0,1.0
462,1626145,0.0,1.0,0.0,1.0
463,2617,0.0,0.0,1.0,1.0
464,203506,0.0,1.0,0.0,1.0
465,1713,0.0,1.0,0.0,1.0
466,201961,0.0,1.0,0.0,1.0
467,202325,0.0,1.0,0.0,1.0
468,202083,0.0,1.0,0.0,1.0
469,203115,0.0,1.0,0.0,1.0
470,1626161,1.0,0.0,0.0,1.0
471,203186,1.0,0.0,0.0,1.0
472,204098,0.0,1.0,0.0,1.0
473,203897,0.0,1.0,0.0,1.0
474,2216,0.0,0.0,1.0,1.0
475,2585,1.0,0.0,0.0,1.0
